Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2024,1,1,     9.0,     1.6,     2.0,     2.4,    25.5,    28.4,    24.7,     4.7,    26.3
Ang Mo Kio,2024,1,2,     0.2,     0.2,     0.2,     0.2,    27.2,    32.7,    24.2,     6.3,    29.4
Ang Mo Kio,2024,1,3,     1.0,     1.0,     1.0,     1.0,    27.2,    31.1,    25.4,     6.4,    32.8
Ang Mo Kio,2024,1,4,    68.4,     9.0,    13.8,    25.0,    24.8,    27.0,    23.2,     5.9,    25.2
Ang Mo Kio,2024,1,5,    11.0,     6.4,     9.2,     9.4,    26.1,    29.5,    24.0,     7.3,    35.2
Ang Mo Kio,2024,1,6,     2.0,     1.0,     1.2,     1.2,    27.5,    32.1,    25.0,     5.8,    27.8
Ang Mo Kio,2024,1,7,    47.4,     6.4,    11.4,    15.8,    24.3,    27.1,    23.2,     4.3,    20.6
Ang Mo Kio,2024,1,8,     0.4,     0.4,     0.4,     0.4,    26.3,    31.2,    23.1,     5.9,    28.2
Ang Mo Kio,2024,1,9,     7.4,     1.8,     2.4,     3.2,    26.4,    29.7,    24.1,     6.0,    24.8
Ang Mo Kio,2024,1,10,    49.2,    20.6,    22.4,    33.2,    26.0,    28.7,    23.9,     6.3,    34.6
Ang Mo Kio,2024,1,11,     1.4,     1.2,     1.2,     1.2,    27.1,    29.7,    25.1,     6.5,    35.9
Ang Mo Kio,2024,1,12,    11.6,     3.8,     4.6,     7.0,    25.0,    26.8,    23.2,     5.8,    31.3
Ang Mo Kio,2024,1,13,     0.2,     0.2,     0.2,     0.2,    27.0,    31.0,    24.3,     5.2,    24.1
Ang Mo Kio,2024,1,14,     0.0,     0.0,     0.0,     0.0,    27.5,    30.7,    25.6,     6.9,    35.0
Ang Mo Kio,2024,1,15,     0.8,     0.4,     0.4,     0.4,    27.4,    31.3,    25.3,     7.3,    35.0
Ang Mo Kio,2024,1,16,    11.0,     6.0,     6.4,    10.2,    26.6,    29.9,    23.7,     7.0,    36.7
Ang Mo Kio,2024,1,17,    15.4,     9.6,     9.8,    10.6,    26.9,    30.5,    24.4,     8.7,    46.5
Ang Mo Kio,2024,1,18,     9.2,     4.6,     4.6,     4.6,    26.8,    29.8,    25.1,     6.3,    38.2
Ang Mo Kio,2024,1,19,    20.2,     8.2,    15.2,    18.4,    26.4,    30.7,    23.8,     4.9,    35.2
Ang Mo Kio,2024,1,20,    19.6,     5.6,     6.0,     7.8,    24.5,    26.1,    23.2,     4.9,    28.5
Ang Mo Kio,2024,1,21,     1.6,     0.8,     0.8,     1.6,    27.0,    33.1,    23.3,     5.1,    22.4
Ang Mo Kio,2024,1,22,     0.0,     0.0,     0.0,     0.0,    27.8,    32.2,    24.7,     5.1,    25.6
Ang Mo Kio,2024,1,23,     3.6,     2.4,     3.0,     3.2,    26.7,    33.7,    24.1,     4.7,    46.1
Ang Mo Kio,2024,1,24,    48.2,    19.2,    21.6,    35.8,    26.4,    30.8,    24.2,     5.7,    29.8
Ang Mo Kio,2024,1,25,    26.2,    16.8,    21.2,    23.0,    25.3,    31.2,    24.0,     6.2,    35.0
Ang Mo Kio,2024,1,26,     0.2,     0.2,     0.2,     0.2,    27.5,    31.1,    25.1,     9.4,    38.9
Ang Mo Kio,2024,1,27,     0.0,     0.0,     0.0,     0.0,    28.0,    31.4,    26.1,    11.0,    45.7
Ang Mo Kio,2024,1,28,     0.8,     0.8,     0.8,     0.8,    27.6,    31.5,    25.4,    10.0,    39.3
Ang Mo Kio,2024,1,29,     0.0,     0.0,     0.0,     0.0,    27.7,    31.2,    25.5,    10.5,    38.5
Ang Mo Kio,2024,1,30,     0.0,     0.0,     0.0,     0.0,    27.4,    31.1,    25.1,     8.8,    35.6
Ang Mo Kio,2024,1,31,     0.0,     0.0,     0.0,     0.0,    27.5,    32.2,    25.0,     8.3,    33.9
