Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,2024,11,1,     6.8,     5.8,     6.8,     6.8,    28.5,    35.2,    25.9,     4.9,    35.2
Paya Lebar,2024,11,2,     0.2,     0.2,     0.2,     0.2,    27.9,    32.3,    25.9,     4.6,    38.9
Paya Lebar,2024,11,3,     2.4,     1.8,     1.8,     2.0,    27.9,    33.9,    25.4,     4.7,    25.9
Paya Lebar,2024,11,4,    22.6,    20.4,    21.8,    22.0,    26.8,    30.4,    23.7,     4.3,    35.2
Paya Lebar,2024,11,5,     0.0,     0.0,     0.0,     0.0,    28.4,    32.9,    24.7,     6.9,    31.5
Paya Lebar,2024,11,6,     0.6,     0.4,     0.6,     0.6,    27.9,    32.2,    25.4,     6.2,    29.6
Paya Lebar,2024,11,7,     5.6,     5.0,     5.6,     5.6,    27.6,    32.7,    25.0,     5.7,    27.8
Paya Lebar,2024,11,8,    10.8,     7.8,     8.0,    10.8,    28.9,    34.1,    24.0,     5.0,    35.2
Paya Lebar,2024,11,9,     9.6,     8.8,     9.6,     9.6,    28.0,    32.8,    24.9,     4.9,    33.3
Paya Lebar,2024,11,10,    59.8,    30.6,    40.4,    43.8,    27.4,    32.4,    23.9,     5.2,    35.2
Paya Lebar,2024,11,11,    16.2,    13.6,    16.2,    16.2,    27.2,    34.0,    24.5,     4.9,    25.9
Paya Lebar,2024,11,12,     0.0,     0.0,     0.0,     0.0,    27.9,    33.8,    24.8,     4.8,    31.5
Paya Lebar,2024,11,13,    12.0,    10.0,    12.0,    12.0,    27.2,    33.6,    24.2,     3.7,    24.1
Paya Lebar,2024,11,14,     1.4,     1.0,     1.2,     1.4,    27.9,    33.0,    24.6,     3.2,    18.5
Paya Lebar,2024,11,15,     0.2,     0.2,     0.2,     0.2,    28.3,    33.7,    25.5,     4.2,    22.2
Paya Lebar,2024,11,16,    61.6,    27.2,    40.6,    56.1,    27.0,    33.4,    23.5,     3.9,    35.2
Paya Lebar,2024,11,17,    15.0,    10.0,    12.5,    14.5,    26.6,    32.8,    24.7,     3.9,    35.2
Paya Lebar,2024,11,18,     1.6,     1.0,     1.0,     1.2,    27.1,    30.9,    25.1,     5.8,    29.6
Paya Lebar,2024,11,19,     8.0,     3.8,     4.0,     4.4,    26.3,    29.9,    25.2,     4.3,    27.8
Paya Lebar,2024,11,20,     0.8,     0.6,     0.6,     0.6,    26.8,    29.5,    25.3,     5.3,    22.2
Paya Lebar,2024,11,21,     0.0,     0.0,     0.0,     0.0,    27.8,    33.4,    24.6,     5.0,    31.5
Paya Lebar,2024,11,22,    74.8,    40.4,    56.2,    65.8,    26.8,    33.6,    23.6,     4.4,    38.9
Paya Lebar,2024,11,23,     9.2,     8.2,     8.2,     8.2,    27.5,    33.9,    23.5,     5.1,    25.9
Paya Lebar,2024,11,24,     0.4,     0.2,     0.2,     0.2,    28.3,    32.7,    25.7,     6.3,    27.8
Paya Lebar,2024,11,25,     3.0,     1.2,     1.6,     1.6,    27.7,    30.9,    26.2,     4.7,    18.5
Paya Lebar,2024,11,26,    12.4,     4.8,     6.4,     9.6,    26.7,    32.8,    24.4,     4.2,    31.5
Paya Lebar,2024,11,27,    12.6,     3.2,     5.8,     8.8,    26.1,    31.5,    24.6,     4.3,    24.1
Paya Lebar,2024,11,28,     4.6,     0.8,     1.4,     2.4,    26.3,    30.7,    24.4,     4.3,    20.4
Paya Lebar,2024,11,29,    27.4,    14.6,    16.0,    19.0,    25.8,    27.6,    23.6,     3.8,    18.5
Paya Lebar,2024,11,30,     0.0,     0.0,     0.0,     0.0,    28.0,    32.9,    24.5,     5.2,    20.4
