Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2024,2,1,     0.0,     0.0,     0.0,     0.0,    27.6,    31.3,    25.7,    14.1,    36.3
Admiralty,2024,2,2,     1.0,     0.8,     0.8,     0.8,    27.5,    32.0,    25.8,    11.9,    35.6
Admiralty,2024,2,3,     0.0,     0.0,     0.0,     0.0,    28.0,    32.7,    25.4,    11.7,    31.3
Admiralty,2024,2,4,     0.0,     0.0,     0.0,     0.0,    28.3,    33.0,    25.4,     9.9,    28.9
Admiralty,2024,2,5,     0.0,     0.0,     0.0,     0.0,    28.1,    32.8,    25.3,    12.1,    38.5
Admiralty,2024,2,6,     0.2,     0.2,     0.2,     0.2,    28.1,    33.0,    25.3,     9.0,    29.4
Admiralty,2024,2,7,     0.0,     0.0,     0.0,     0.0,    28.0,    32.9,    25.7,    11.1,    35.9
Admiralty,2024,2,8,    18.8,    18.2,    18.8,    18.8,    27.9,    33.2,    25.1,     9.9,    38.9
Admiralty,2024,2,9,    35.2,    16.0,    18.8,    34.6,    27.2,    31.9,    24.3,    10.1,    33.5
Admiralty,2024,2,10,     2.4,     1.2,     2.2,     2.4,    27.2,    31.8,    24.2,    14.3,    41.5
Admiralty,2024,2,11,     0.0,     0.0,     0.0,     1.2,    27.6,    31.4,    25.4,    15.0,    42.0
Admiralty,2024,2,12,     7.0,     5.8,     5.8,     5.8,    26.5,    29.4,    23.7,    14.1,    58.3
Admiralty,2024,2,13,    14.0,     9.8,     9.8,    11.0,    26.4,    28.9,    24.4,    15.6,    52.6
Admiralty,2024,2,14,     9.2,     5.8,     5.8,     6.6,    27.0,    30.8,    24.2,    13.0,    43.9
Admiralty,2024,2,15,     1.0,     0.6,     0.8,     0.8,    26.8,    28.6,    25.6,    13.2,    42.4
Admiralty,2024,2,16,     0.0,     0.0,     0.0,     0.0,    27.4,    31.1,    25.9,    15.3,    51.1
Admiralty,2024,2,17,     3.0,     2.4,     3.0,     3.0,    27.2,    30.8,    25.3,    13.1,    42.0
Admiralty,2024,2,18,     0.0,     0.0,     0.0,     0.0,    27.9,    32.3,    25.4,    12.6,    32.0
Admiralty,2024,2,19,     0.0,     0.0,     0.0,     0.0,    28.2,    32.6,    25.7,    12.7,    36.3
Admiralty,2024,2,20,    21.6,    19.0,    21.6,    21.6,-,-,-,-,-
Admiralty,2024,2,21,    38.0,    27.4,    36.4,    38.0,-,-,-,-,-
Admiralty,2024,2,22,     2.0,     1.8,     1.8,     1.8,    28.3,    33.8,    25.9,    10.1,    31.7
Admiralty,2024,2,23,     0.0,     0.0,     0.0,     0.0,    28.0,    31.7,    25.8,    13.1,    35.6
Admiralty,2024,2,24,     0.4,     0.2,     0.2,     0.4,    27.9,    30.9,    25.9,    12.5,    35.6
Admiralty,2024,2,25,     0.0,     0.0,     0.0,     0.0,    28.4,    33.0,    25.4,    14.1,    37.4
Admiralty,2024,2,26,     0.0,     0.0,     0.0,     0.0,    28.2,    32.0,    26.0,    16.7,    42.8
Admiralty,2024,2,27,     0.0,     0.0,     0.0,     0.0,    27.7,    30.5,    26.4,    13.6,    39.6
Admiralty,2024,2,28,     0.0,     0.0,     0.0,     0.0,    28.1,    31.9,    26.2,    16.5,    43.9
Admiralty,2024,2,29,     0.0,     0.0,     0.0,     0.0,    28.6,    33.5,    25.7,    14.1,    38.5
