Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2024,2,1,     0.0,     0.0,     0.0,     0.0,    27.9,    32.3,    26.0,     8.6,    34.3
Ang Mo Kio,2024,2,2,     2.0,     2.0,     2.0,     2.0,    27.8,    31.9,    25.8,     7.4,    34.3
Ang Mo Kio,2024,2,3,     0.0,     0.0,     0.0,     0.0,    28.3,    33.7,    25.6,     7.8,    33.5
Ang Mo Kio,2024,2,4,     0.0,     0.0,     0.0,     0.0,    28.5,    33.2,    25.5,     6.3,    24.4
Ang Mo Kio,2024,2,5,     0.0,     0.0,     0.0,     0.0,    28.3,    33.5,    25.1,     8.2,    31.7
Ang Mo Kio,2024,2,6,    15.2,     9.2,    12.6,    15.2,    27.9,    33.3,    25.6,     6.0,    27.4
Ang Mo Kio,2024,2,7,     0.2,     0.2,     0.2,     0.2,    28.1,    32.5,    25.5,     7.2,    33.2
Ang Mo Kio,2024,2,8,    26.8,    13.2,    19.6,    26.8,    27.9,    33.5,    25.6,     5.7,    38.5
Ang Mo Kio,2024,2,9,    37.2,    16.6,    20.8,    33.0,    27.2,    32.0,    24.7,     7.4,    28.2
Ang Mo Kio,2024,2,10,    12.8,    11.0,    12.0,    12.6,    27.5,    32.2,    24.4,     8.1,    35.2
Ang Mo Kio,2024,2,11,     0.8,     0.4,     0.6,    12.4,    27.7,    31.9,    25.1,     8.8,    42.0
Ang Mo Kio,2024,2,12,     4.0,     3.2,     3.4,     3.8,    26.7,    29.0,    24.6,     8.6,    40.0
Ang Mo Kio,2024,2,13,     9.8,     4.4,     5.6,     5.6,    26.5,    29.3,    24.2,     9.2,    50.4
Ang Mo Kio,2024,2,14,     4.0,     1.2,     1.4,     1.8,    27.4,    31.4,    24.5,     7.9,    44.3
Ang Mo Kio,2024,2,15,    14.0,    10.0,    13.4,    13.4,    26.7,    29.5,    25.3,     7.5,    42.0
Ang Mo Kio,2024,2,16,     0.0,     0.0,     0.0,     0.0,    27.7,    31.6,    25.9,     9.7,    43.5
Ang Mo Kio,2024,2,17,     0.2,     0.2,     0.2,     0.2,    27.5,    31.3,    25.5,     7.6,    38.9
Ang Mo Kio,2024,2,18,     0.0,     0.0,     0.0,     0.0,    28.1,    32.1,    25.4,     6.7,    28.9
Ang Mo Kio,2024,2,19,     0.0,     0.0,     0.0,     0.0,    28.6,    33.4,    25.7,     8.2,    31.3
Ang Mo Kio,2024,2,20,     0.0,     0.0,     0.0,     0.0,    28.6,    33.6,    25.8,     6.9,    28.2
Ang Mo Kio,2024,2,21,    22.0,    21.6,    22.0,    22.0,    27.9,    34.3,    24.7,     6.1,    37.8
Ang Mo Kio,2024,2,22,     1.0,     1.0,     1.0,     1.0,    28.2,    33.8,    25.8,     5.4,    26.3
Ang Mo Kio,2024,2,23,     0.0,     0.0,     0.0,     0.0,    28.2,    32.7,    25.8,     7.8,    34.6
Ang Mo Kio,2024,2,24,     0.0,     0.0,     0.0,     0.0,    28.2,    31.7,    25.8,     7.5,    29.1
Ang Mo Kio,2024,2,25,     0.0,     0.0,     0.0,     0.0,    28.7,    33.2,    25.5,     8.6,    40.0
Ang Mo Kio,2024,2,26,     0.0,     0.0,     0.0,     0.0,    28.6,    32.7,    26.2,     9.8,    38.2
Ang Mo Kio,2024,2,27,     0.0,     0.0,     0.0,     0.0,    27.9,    30.5,    26.8,     8.7,    43.2
Ang Mo Kio,2024,2,28,     0.0,     0.0,     0.0,     0.0,    28.4,    31.9,    26.3,    10.0,    46.5
Ang Mo Kio,2024,2,29,     0.0,     0.0,     0.0,     0.0,    28.9,    33.9,    25.7,     8.9,    31.3
