Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2024,4,1,     4.4,     3.2,     3.8,     4.4,    28.9,    32.9,    26.8,     5.1,    24.8
Ang Mo Kio,2024,4,2,     0.0,     0.0,     0.0,     0.0,    30.5,    35.0,    27.7,     5.8,    25.6
Ang Mo Kio,2024,4,3,    42.4,    40.4,    42.4,    42.4,    29.6,    34.0,    24.8,     5.6,    29.8
Ang Mo Kio,2024,4,4,    35.8,    25.0,    32.4,    35.8,    28.5,    34.9,    23.4,     4.2,    29.8
Ang Mo Kio,2024,4,5,     0.0,     0.0,     0.0,     0.0,    29.6,    34.4,    26.3,     4.7,    25.2
Ang Mo Kio,2024,4,6,     0.0,     0.0,     0.0,     0.0,    30.0,    34.9,    27.1,     6.7,    29.4
Ang Mo Kio,2024,4,7,    21.0,    13.6,    19.0,    21.0,    29.4,    34.3,    24.9,     6.5,    35.9
Ang Mo Kio,2024,4,8,    36.6,    30.6,    36.0,    36.6,    29.1,    35.3,    23.7,     4.1,    37.4
Ang Mo Kio,2024,4,9,     0.0,     0.0,     0.0,     0.0,    30.3,    35.2,    26.5,     5.6,    29.8
Ang Mo Kio,2024,4,10,     0.8,     0.6,     0.6,     0.6,    28.9,    32.9,    27.6,     5.0,    30.2
Ang Mo Kio,2024,4,11,    20.8,    10.2,    14.6,    16.8,    28.2,    31.7,    25.2,     6.8,    32.8
Ang Mo Kio,2024,4,12,    41.4,    13.0,    18.4,    23.6,    25.8,    28.3,    24.0,     5.1,    27.8
Ang Mo Kio,2024,4,13,     0.0,     0.0,     0.0,     0.0,    29.1,    34.0,    25.4,     6.2,    33.9
Ang Mo Kio,2024,4,14,     0.2,     0.2,     0.2,     0.2,    28.5,    32.3,    27.0,     5.1,    28.9
Ang Mo Kio,2024,4,15,     0.0,     0.0,     0.0,     0.0,    29.0,    32.9,    27.1,     6.1,    29.4
Ang Mo Kio,2024,4,16,     0.8,     0.4,     0.6,     0.8,    27.6,    29.4,    26.5,     4.8,    23.3
Ang Mo Kio,2024,4,17,     5.2,     4.4,     5.2,     5.2,    28.3,    33.0,    24.7,     4.7,    41.1
Ang Mo Kio,2024,4,18,     0.0,     0.0,     0.0,     0.0,    29.3,    33.9,    26.3,     4.1,    16.5
Ang Mo Kio,2024,4,19,    13.0,     8.8,     9.0,     9.0,    28.9,    33.3,    26.0,     3.6,    22.0
Ang Mo Kio,2024,4,20,    14.8,     9.4,    11.0,    11.6,    28.1,    32.2,    24.0,     4.0,    31.3
Ang Mo Kio,2024,4,21,    38.2,    32.2,    38.2,    38.2,    28.8,    35.1,    24.5,     3.5,    33.9
Ang Mo Kio,2024,4,22,     0.4,     0.4,     0.4,     0.4,    29.4,    33.0,    26.5,     3.8,    22.0
Ang Mo Kio,2024,4,23,    25.2,    18.8,    18.8,    18.8,    29.7,    33.1,    25.6,     4.5,    32.4
Ang Mo Kio,2024,4,24,     0.0,     0.0,     0.0,     0.0,    30.3,    34.4,    27.6,     5.0,    28.5
Ang Mo Kio,2024,4,25,     2.4,     2.2,     2.2,     2.2,    30.2,    34.6,    27.9,     6.3,    32.8
Ang Mo Kio,2024,4,26,     0.0,     0.0,     0.0,     0.0,    30.4,    35.6,    27.5,     4.6,    28.9
Ang Mo Kio,2024,4,27,     0.0,     0.0,     0.0,     0.0,    30.5,    35.1,    27.8,     4.2,    25.6
Ang Mo Kio,2024,4,28,     8.6,     8.6,     8.6,     8.6,    29.8,    33.7,    24.8,     5.1,    51.5
Ang Mo Kio,2024,4,29,     0.0,     0.0,     0.0,     0.0,    30.7,    35.0,    27.1,     6.4,    32.8
Ang Mo Kio,2024,4,30,     0.0,-,     0.0,     0.0,    30.9,    35.2,    28.8,     6.0,    20.6
