Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,2024,12,1,     0.0,     0.0,     0.0,     0.0,    29.1,    34.5,    26.0,     4.4,    25.9
Paya Lebar,2024,12,2,     0.2,     0.2,     0.2,     0.2,    28.1,    31.7,    26.1,     5.9,    27.8
Paya Lebar,2024,12,3,    72.4,    30.4,    41.4,    60.8,    27.4,    33.1,    23.3,     4.8,    33.3
Paya Lebar,2024,12,4,     0.4,     0.4,     0.4,     0.4,    28.2,    33.2,    25.3,     3.4,    22.2
Paya Lebar,2024,12,5,     0.0,     0.0,     0.0,     0.0,    29.8,    34.5,    25.5,     4.4,    29.6
Paya Lebar,2024,12,6,     0.0,     0.0,     0.0,     0.0,    30.3,    35.8,    26.6,     5.9,    22.2
Paya Lebar,2024,12,7,     0.0,     0.0,     0.0,     0.0,    30.4,    36.2,    26.5,     6.3,    25.9
Paya Lebar,2024,12,8,     4.2,     3.2,     3.2,     4.0,    28.9,    35.1,    26.4,     7.4,    38.9
Paya Lebar,2024,12,9,     1.2,     0.6,     0.8,     1.2,    27.4,    32.7,    25.4,     5.7,    25.9
Paya Lebar,2024,12,10,     0.0,     0.0,     0.0,     0.0,    27.8,    31.9,    25.2,     5.3,    38.9
Paya Lebar,2024,12,11,    24.2,    20.2,    22.0,    24.0,    28.8,    35.2,    24.4,     5.0,    31.5
Paya Lebar,2024,12,12,     0.0,     0.0,     0.0,     0.0,    28.5,    31.7,    26.3,     3.5,    18.5
Paya Lebar,2024,12,13,     6.0,     3.6,     5.4,     6.0,    27.5,    29.9,    24.5,     4.6,    22.2
Paya Lebar,2024,12,14,     0.6,     0.4,     0.4,     0.6,    29.6,    35.4,    25.7,     5.1,    31.5
Paya Lebar,2024,12,15,    14.4,    14.2,    14.4,    14.4,    28.5,    33.9,    24.5,     6.8,    48.2
Paya Lebar,2024,12,16,    31.8,    25.6,    31.2,    31.4,    27.9,    33.3,    23.6,     6.5,    27.8
Paya Lebar,2024,12,17,     2.4,     2.0,     2.0,     2.0,    28.1,    32.7,    25.9,     6.3,    27.8
Paya Lebar,2024,12,18,     1.4,     0.6,     0.8,     0.8,    26.6,    28.0,    25.8,     7.7,    31.5
Paya Lebar,2024,12,19,     0.0,     0.0,     0.0,     0.0,    27.4,    30.0,    25.6,     7.4,    31.5
Paya Lebar,2024,12,20,     0.2,     0.2,     0.2,     0.2,    27.5,    30.9,    25.3,    10.1,    33.3
Paya Lebar,2024,12,21,     4.2,     4.2,     4.2,     4.2,    27.9,    32.7,    25.8,     9.3,    35.2
Paya Lebar,2024,12,22,     0.0,     0.0,     0.0,     0.0,    28.3,    32.7,    26.0,    10.2,    33.3
Paya Lebar,2024,12,23,    12.8,     3.4,     3.6,     4.2,    27.1,    32.3,    24.6,     7.5,    25.9
Paya Lebar,2024,12,24,    13.2,     8.4,     8.4,     8.4,    26.7,    32.4,    24.4,     7.5,    29.6
Paya Lebar,2024,12,25,     0.0,     0.0,     0.0,     0.0,    27.7,    32.3,    25.1,     7.6,    27.8
Paya Lebar,2024,12,26,     0.0,     0.0,     0.0,     0.0,    27.6,    31.0,    24.3,     5.9,    20.4
Paya Lebar,2024,12,27,     0.0,     0.0,     0.0,     0.0,    28.3,    33.2,    25.9,     7.6,    25.9
Paya Lebar,2024,12,28,     0.0,     0.0,     0.0,     0.0,    28.8,    33.4,    25.7,    10.5,    35.2
Paya Lebar,2024,12,29,    23.4,    22.6,    23.2,    23.4,    28.0,    33.4,    23.9,     9.2,    37.0
Paya Lebar,2024,12,30,    25.2,    12.8,    20.0,    23.6,    26.6,    31.0,    23.4,     8.6,    35.2
Paya Lebar,2024,12,31,    12.8,     8.4,    10.4,    10.6,    27.2,    32.2,    24.9,     7.3,    27.8
