Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2024,1,1,     8.5,     2.0,     2.0,     3.0,    25.6,    28.4,    24.8,     7.1,    32.8
Admiralty,2024,1,2,     0.5,     0.5,     0.5,     1.5,    27.1,    32.2,    24.5,     9.3,    37.0
Admiralty,2024,1,3,     1.5,     1.5,     1.5,     1.5,    27.3,    30.9,    25.3,    11.0,    41.5
Admiralty,2024,1,4,    67.6,    10.6,    13.8,    22.2,    24.8,    26.6,    23.3,    10.0,    28.9
Admiralty,2024,1,5,     5.4,     2.2,     3.2,     3.6,    26.0,    29.4,    24.2,    12.5,    39.6
Admiralty,2024,1,6,     0.8,     0.8,     0.8,     0.8,    27.3,    31.3,    24.9,     9.9,    41.1
Admiralty,2024,1,7,    69.6,    17.4,    28.6,    43.8,    24.0,    26.8,    22.6,     8.0,    35.2
Admiralty,2024,1,8,     1.6,     1.2,     1.2,     1.2,    25.9,    31.0,    23.0,     9.4,    33.2
Admiralty,2024,1,9,    49.0,    17.2,    19.6,    24.6,    26.0,    29.4,    23.3,    10.3,    33.2
Admiralty,2024,1,10,    63.2,    17.4,    27.4,    45.8,    25.8,    28.8,    23.6,    10.7,    45.4
Admiralty,2024,1,11,     0.0,     0.0,     0.0,     0.0,    27.0,    30.0,    25.0,    10.3,    42.0
Admiralty,2024,1,12,    10.8,     2.4,     4.0,     5.0,    24.9,    26.6,    23.2,    10.1,    37.0
Admiralty,2024,1,13,     0.0,     0.0,     0.0,     0.0,    26.8,    30.3,    24.1,     9.8,    33.2
Admiralty,2024,1,14,     0.0,     0.0,     0.0,     0.0,    27.3,    30.7,    25.7,    12.7,    40.4
Admiralty,2024,1,15,     0.0,     0.0,     0.0,     0.0,    27.7,    31.6,    25.8,    12.2,    35.9
Admiralty,2024,1,16,     4.6,     2.0,     2.8,     3.8,    26.6,    29.4,    23.9,    11.0,    43.2
Admiralty,2024,1,17,     6.8,     4.2,     4.2,     4.4,    27.0,    31.0,    24.5,    15.3,    54.1
Admiralty,2024,1,18,     3.6,     2.8,     2.8,     2.8,    26.5,    29.3,    25.2,    10.8,    50.4
Admiralty,2024,1,19,    12.0,     6.2,     8.4,    11.4,    26.4,    29.9,    24.3,     9.0,    35.9
Admiralty,2024,1,20,    12.0,     1.6,     2.4,     3.2,    24.4,    26.0,    23.3,     9.8,    31.7
Admiralty,2024,1,21,     0.0,     0.0,     0.0,     0.0,    27.2,    34.8,    23.5,     9.0,    28.9
Admiralty,2024,1,22,     0.0,     0.0,     0.0,     0.0,    28.0,    34.8,    24.8,     9.0,    31.7
Admiralty,2024,1,23,     7.8,     2.8,     4.0,     7.2,    26.6,    34.2,    24.3,     8.0,    51.1
Admiralty,2024,1,24,    60.0,    18.2,    24.6,    30.4,    25.8,    29.8,    24.2,     8.6,    35.6
Admiralty,2024,1,25,    14.2,     7.2,     9.2,     9.6,    25.5,    29.8,    24.1,    10.1,    28.9
Admiralty,2024,1,26,     0.2,     0.2,     0.2,     0.2,    27.4,    30.6,    25.0,    16.8,    45.0
Admiralty,2024,1,27,     0.0,     0.0,     0.0,     0.0,    27.5,    31.0,    25.7,    16.4,    45.7
Admiralty,2024,1,28,     0.0,     0.0,     0.0,     0.0,    27.5,    31.3,    25.4,    16.8,    48.5
Admiralty,2024,1,29,     0.0,     0.0,     0.0,     0.0,    27.5,    31.1,    25.3,    15.9,    42.4
Admiralty,2024,1,30,     0.0,     0.0,     0.0,     0.0,    27.1,    30.3,    25.0,    13.4,    39.3
Admiralty,2024,1,31,     0.0,     0.0,     0.0,     0.0,    27.3,    31.6,    24.8,    12.8,    37.8
